date,vax,SPHM,TH,CC,CD,VAX100,TH100,CC100,CD100,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2022-03-03,21714,25.44,1464,2086,42,19.46451531120407,52.73775216138329,3.8714945899296596,34.710743801652896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04,21232,25.44,1463,1931,41,19.028087140761667,52.701729106628235,3.58382361129155,33.88429752066116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-05,20751,25.44,1450,1267,34,18.592564422955036,52.23342939481268,2.3514782576418405,28.09917355371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-06,20269,25.43,1440,326,36,18.15613625251263,51.873198847262245,0.6050370260388634,29.75206611570248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-07,20105,25.43,1452,1430,30,18.00764202024592,52.305475504322764,2.653996770661272,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-08,19942,25.43,1434,2219,31,17.860053240614985,51.65706051873199,4.118334849019135,25.6198347107438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-09,19779,25.43,1331,2102,20,17.712464460984044,47.94668587896253,3.9011896586923034,16.528925619834713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-10,19615,25.43,1338,1623,30,17.563970228717334,48.19884726224784,3.0121935376106608,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-11,19452,25.43,1338,1513,33,17.416381449086398,48.19884726224784,2.8080399398674856,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-12,19288,25.43,1322,818,27,17.267887216819688,47.62247838616715,1.5181603904901542,22.31404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-13,19125,25.43,1323,405,33,17.12029843718875,47.658501440922194,0.7516564280544162,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-14,19888,25.43,1338,880,35,17.811158798283262,48.19884726224784,1.6332287819453981,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-15,20650,25.43,1362,1711,30,18.501113706742,49.06340057636888,3.1755164158052005,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-16,21413,25.43,1253,1785,29,19.19197406783651,45.136887608069166,3.312856108832427,23.96694214876033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-17,22175,25.43,1251,1863,33,19.88192897629525,45.064841498559076,3.4576195690503146,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-18,22938,25.43,1244,1301,24,20.57278933738976,44.81268011527377,2.414580278762458,19.834710743801654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-19,23700,25.43,1236,620,23,21.2627442458485,44.524495677233425,1.1506839145524397,19.00826446280992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-20,24463,25.43,1239,342,21,21.95360460694301,44.63256484149856,0.634732094801507,17.355371900826448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-21,23359,25.43,1246,922,14,20.953984897050034,44.88472622478386,1.7111783374473377,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-22,22255,25.43,1222,1613,29,19.954365187157062,44.02017291066282,2.993634119634008,23.96694214876033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-23,21151,25.43,1063,1262,23,18.954745477264083,38.29250720461095,2.342198548653514,19.00826446280992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-24,20047,25.43,1048,1335,31,17.955125767371108,37.752161383285305,2.477682299883076,25.6198347107438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-25,18943,25.43,1037,1151,22,16.955506057478136,37.35590778097983,2.1361890091126745,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-26,17839,25.43,1036,508,23,15.955886347585157,37.319884726224785,0.9428184332139344,19.00826446280992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-27,16735,25.43,1039,249,15,14.956266637692181,37.42795389048991,0.4621295076186411,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-28,16238,25.43,1050,715,17,14.50625667771319,37.82420749279539,1.326998385330636,14.049586776859504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-29,15741,25.43,1043,1103,14,14.056246717734194,37.57204610951009,2.0471038028247435,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-30,15244,25.43,927,1071,25,13.606236757755202,33.393371757925074,1.987713665299456,20.66115702479339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-31,14747,25.43,917,796,17,13.156226797776208,33.03314121037464,1.4773296709415193,14.049586776859504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,14249,19.05,910,756,16,12.70531138516144,32.78097982708933,1.4030919990349102,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-02,13752,19.05,905,327,14,12.255301425182449,32.60086455331412,0.6068929678365287,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-03,13255,19.05,901,184,19,11.805291465203455,32.45677233429395,0.3414932907704014,15.702479338842975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,15535,19.05,902,206,24,13.869723474765037,32.49279538904899,0.3823240103190364,19.834710743801654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-05,17814,19.05,893,1035,19,15.933250031690843,32.168587896253605,1.920899760583508,15.702479338842975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-06,20094,19.05,768,815,14,17.99768204125242,27.6657060518732,1.5125925650971586,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-07,22373,19.05,760,862,13,20.06120859817823,27.37752161383285,1.599821829587424,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-08,24653,19.05,765,627,16,22.12564060773981,27.557636887608066,1.1636755071360962,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-09,26933,19.05,753,354,16,24.19007261730139,27.125360230547553,0.6570033963734897,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-10,29212,19.05,759,192,18,26.253599174227194,27.34149855907781,0.3563408251517233,14.87603305785124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-11,28904,19.05,760,553,11,25.974719762409226,27.37752161383285,1.0263358141088694,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-12,28595,19.05,732,740,12,25.69493489795549,26.368876080691646,1.3733969302722666,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-13,28287,19.05,648,683,13,25.416055486137516,23.34293948126801,1.2676082478053488,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-14,27979,19.05,643,527,8,25.13717607431955,23.162824207492797,0.9780813273695738,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-15,27670,19.05,645,311,7,24.857391209865813,23.23487031700288,0.5771978990738851,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-16,27362,19.05,646,138,7,24.578511798047845,23.270893371757925,0.2561199680778011,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-17,27053,19.05,647,118,13,24.298726933594104,23.30691642651297,0.2190011321244966,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-18,27602,19.05,648,145,11,24.795820430633274,23.34293948126801,0.2691115606614577,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-19,28151,19.05,640,465,7,25.292913927672444,23.054755043227665,0.8630129359143297,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-20,28700,19.05,606,667,11,25.790007424711614,21.829971181556196,1.2379131790427051,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-21,29249,19.05,602,545,10,26.287100921750785,21.685878962536023,1.0114882797275477,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-22,29798,19.05,603,412,9,26.78419441878995,21.721902017291068,0.7646480206380728,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-23,30347,19.05,599,213,14,27.28128791582912,21.577809798270895,0.39531560290269296,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-24,30896,19.05,599,78,8,27.778381412868292,21.577809798270895,0.14476346021788758,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-25,31021,19.05,601,387,6,27.891562992339868,21.649855907780978,0.7182494756964422,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-26,31146,19.05,607,453,9,28.004744571811447,21.86599423631124,0.840741634342347,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-27,31270,19.05,563,428,4,28.117020698647256,20.280979827089336,0.7943430894007165,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-28,31395,19.05,559,372,10,28.23020227811883,20.136887608069166,0.6904103487314638,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-29,31520,19.05,557,401,5,28.34338385759041,20.064841498559076,0.7442326608637554,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-30,31644,19.05,549,177,9,28.455659984426212,19.776657060518733,0.32850169818674485,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-01,31769,19.05,553,101,8,28.56884156389779,19.920749279538903,0.18745012156418775,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-02,30631,19.05,559,264,2,27.53843646438855,20.136887608069166,0.48996863458361944,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-03,29492,19.05,555,455,10,26.507125912243527,19.992795389048993,0.8444535179376775,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,28354,19.05,505,382,6,25.47672081273429,18.19164265129683,0.7089697667081161,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-05,27215,19.05,501,315,8,24.445410260589266,18.04755043227666,0.5846216662645459,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-06,26077,19.05,505,281,5,23.415005161080025,18.19164265129683,0.5215196451439282,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-07,24939,19.05,494,173,11,22.38460006157078,17.795389048991357,0.32107793099608395,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-08,23800,19.05,493,70,10,21.353289509425764,17.759365994236312,0.12991592583656578,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-09,23061,19.05,492,200,3,20.684160011589796,17.723342939481267,0.371188359533045,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-10,22321,19.05,481,366,5,20.01412506111805,17.327089337175792,0.6792746979454725,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-11,21581,19.05,392,369,7,19.344090110646313,14.121037463976945,0.6848425233384682,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-12,20842,19.05,388,307,3,18.67496061281034,13.976945244956774,0.5697741318832241,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-13,20102,19.05,385,227,8,18.004925662338604,13.868876080691642,0.4212987880700061,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-14,19363,19.05,382,100,6,17.335796164502636,13.760806916426512,0.1855941797665225,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-15,18623,19.05,387,87,10,16.665761214030894,13.940922190201729,0.1614669363968746,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-16,18103,19.05,379,215,6,16.194925843429132,13.652737752161384,0.39902748649802344,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-17,17582,19.05,385,296,7,15.723185020191593,13.868876080691642,0.5493587721089066,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-18,17062,19.05,382,476,2,15.25234964958983,13.760806916426512,0.8834282956886472,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-19,16541,19.05,378,412,4,14.780608826352292,13.61671469740634,0.7646480206380728,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-20,16021,19.05,374,231,9,14.30977345575053,13.472622478386167,0.428722555260667,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21,15500,19.05,374,113,8,13.838032632512991,13.472622478386167,0.20972142313617045,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22,14980,19.05,375,74,5,13.36719726191123,13.50864553314121,0.13733969302722665,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-23,14262,19.05,378,230,2,12.717082269426486,13.61671469740634,0.4268666134630018,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-24,13545,19.05,375,308,6,12.067872729577516,13.50864553314121,0.5716300736808894,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-25,12828,19.05,373,308,5,11.418663189728544,13.436599423631124,0.5716300736808894,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-26,12111,19.05,373,143,2,10.769453649879575,13.436599423631124,0.2653996770661272,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-27,11393,19.05,374,144,2,10.119338657394831,13.472622478386167,0.26725561886379245,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-28,10676,19.05,370,119,5,9.470129117545861,13.328530259365994,0.2208570739221618,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-29,9959,19.05,371,64,4,8.820919577696891,13.36455331412104,0.11878027505057441,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,9803,19.05,371,178,3,8.679668966516362,13.36455331412104,0.3303576399844101,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-31,9647,19.05,371,216,7,8.538418355335832,13.36455331412104,0.4008834282956886,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-01,9491,19.05,368,251,3,8.397167744155304,13.256484149855908,0.46584139121397156,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-02,9335,19.05,369,231,6,8.255917132974774,13.292507204610951,0.428722555260667,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-03,9179,19.05,366,167,1,8.114666521794245,13.184438040345823,0.3099422802100926,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-04,9024,19.05,364,146,2,7.974321363249488,13.112391930835734,0.2709675024591229,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-05,8868,19.05,365,66,1,7.833070752068958,13.148414985590778,0.12249215864590486,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-06,8514,19.05,365,102,3,7.512540519005451,13.148414985590778,0.18930606336185296,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-07,8161,19.05,370,359,5,7.192915738577716,13.328530259365994,0.6662831053618159,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-08,7807,19.05,370,471,1,6.872385505514207,13.328530259365994,0.874148586700321,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-09,7454,19.05,372,372,5,6.55276072508647,13.400576368876079,0.6904103487314638,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-10,7100,19.05,376,369,1,6.232230492022962,13.544668587896252,0.6848425233384682,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-11,6746,19.05,376,122,5,5.9117002589594545,13.544668587896252,0.22642489931515747,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-12,6393,19.05,372,101,8,5.592075478531719,13.400576368876079,0.18745012156418775,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-13,6317,19.05,376,237,1,5.5232610782129985,13.544668587896252,0.4398582060466584,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-14,6241,19.05,382,382,3,5.454446677894279,13.760806916426512,0.7089697667081161,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-15,6166,19.05,391,376,2,5.386537730211333,14.085014409221902,0.6978341159221247,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-16,6090,19.05,392,428,6,5.317723329892613,14.121037463976945,0.7943430894007165,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-17,6014,19.05,391,352,5,5.248908929573894,14.085014409221902,0.6532915127781593,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-18,5938,19.05,386,222,4,5.180094529255175,13.904899135446685,0.41201907908168,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19,5863,19.05,386,168,1,5.112185581572228,13.904899135446685,0.3117982220077578,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-20,5554,19.05,393,379,5,4.832400717118487,14.15706051873199,0.7034019413151203,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,5245,19.05,399,742,6,4.552615852664747,14.373198847262248,1.377108813867597,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-22,4936,19.05,400,633,1,4.272830988211006,14.409221902017292,1.1748111579220877,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-23,4628,19.05,397,600,6,3.9939515763930387,14.301152737752162,1.1135650785991351,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-24,4319,19.05,390,351,8,3.7141667119392983,14.048991354466859,0.6514355709804941,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-25,4010,19.05,387,210,5,3.4343818474855583,13.940922190201729,0.3897477775096973,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-26,3702,19.05,391,175,5,3.1555024356675907,14.085014409221902,0.32478981459141437,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-27,3717,19.05,392,583,5,3.1690842252041795,14.121037463976945,1.0820140680388264,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-28,3733,19.05,402,806,8,3.183571467376541,14.481268011527376,1.4958890889181715,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-29,3749,19.05,396,722,6,3.1980587095489037,14.265129682997118,1.3399899779142925,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-30,3764,19.05,395,724,2,3.2116404990854925,14.229106628242075,1.343701861509623,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-01,3780,19.05,397,726,8,3.2261277412578546,14.301152737752162,1.3474137451049535,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-02,3796,19.05,392,334,3,3.2406149834302163,14.121037463976945,0.6198845604201852,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-03,3812,19.05,399,223,10,3.255102225602579,14.373198847262248,0.41387502087934525,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-04,3773,19.05,395,562,11,3.2197895728074464,14.229106628242075,1.0430392902878565,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-05,3735,19.05,400,737,8,3.1853823726480863,14.409221902017292,1.367829104879271,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-06,3696,19.05,399,874,9,3.150069719852955,14.373198847262248,1.6220931311594067,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-07,3658,19.05,403,758,9,3.1156625196935948,14.51729106628242,1.4068038826302407,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-08,3619,19.05,399,665,6,3.080349866898463,14.373198847262248,1.2342012954473747,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-09,3581,19.05,399,359,8,3.0459426667391027,14.373198847262248,0.6662831053618159,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-10,3542,19.05,404,281,8,3.0106300139439703,14.553314121037463,0.5215196451439282,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-11,3619,19.05,412,679,10,3.080349866898463,14.84149855907781,1.260184480614688,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-12,3696,19.05,408,975,9,3.150069719852955,14.697406340057636,1.8095432527235948,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-13,3773,19.05,406,1007,10,3.2197895728074464,14.625360230547551,1.8689333902488818,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-14,3851,19.05,406,955,6,3.290414878397711,14.625360230547551,1.77242441677029,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-15,3928,19.05,396,1043,8,3.360134731352203,14.265129682997118,1.9357472949648298,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-16,4005,19.05,393,475,8,3.4298545843066948,14.15706051873199,0.8815723538909821,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-17,4082,19.05,401,308,11,3.4995744372611868,14.445244956772335,0.5716300736808894,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-18,3925,19.05,420,703,13,3.357418373444885,15.129682997118154,1.3047270837586533,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19,3768,19.05,425,1274,15,3.2152623096285833,15.30979827089337,2.364469850225497,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20,3611,19.05,434,1094,13,3.0731062458122813,15.63400576368876,2.0304003266457564,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21,3454,19.05,441,976,15,2.93095018199598,15.886167146974065,1.8113991945212597,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-22,3297,19.05,439,1108,19,2.7887941181796783,15.814121037463977,2.0563835118130696,15.702479338842975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-23,3140,19.05,439,505,24,2.6466380543633763,15.814121037463977,0.9372506078209388,19.834710743801654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-24,2983,19.05,442,291,15,2.5044819905470748,15.922190201729105,0.5400790631205805,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-25,2953,19.05,482,681,16,2.4773184114738958,17.363112391930834,1.2638963642100183,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,2924,19.05,502,1034,12,2.4510602850364895,18.0835734870317,1.9190438187858427,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27,2895,19.05,721,1135,16,2.4248021585990838,25.972622478386164,2.1064939403500307,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-28,2865,19.05,703,1042,12,2.3976385795259048,25.324207492795388,1.9338913531671647,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-29,2836,19.05,697,999,13,2.371380453088499,25.108069164265128,1.85408585586756,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
